Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
AA,24,LGA,3697,LIT,3660,Y,0,CR7,La Guardia Airport,New York,40.77719879,-73.87259674,21,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,"(40.77719879, -73.87259674)","(34.729400634799994, -92.22429656979999)",1746.675853,"19,216,182","742,384"
AA,24,LGA,3697,MIA,3576,,0,738,La Guardia Airport,New York,40.77719879,-73.87259674,21,Miami International Airport,Miami,25.79319954,-80.29060364,8,"(40.77719879, -73.87259674)","(25.79319953918457, -80.29060363769531)",1764.808838,"19,216,182","6,166,488"
AA,24,LGA,3697,ORD,3830,,0,738,La Guardia Airport,New York,40.77719879,-73.87259674,21,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(40.77719879, -73.87259674)","(41.9786, -87.9048)",1180.043457,"19,216,182","9,458,539"
AA,24,LGA,3697,ORF,3611,Y,0,ERD,La Guardia Airport,New York,40.77719879,-73.87259674,21,Norfolk International Airport,Norfolk,36.89459991,-76.20120239,26,"(40.77719879, -73.87259674)","(36.89459991455078, -76.20120239257812)",476.0309333,"19,216,182",
AA,24,LGA,3697,PBI,3722,,0,738,La Guardia Airport,New York,40.77719879,-73.87259674,21,Palm Beach International Airport,West Palm Beach,26.68320084,-80.09559631,19,"(40.77719879, -73.87259674)","(26.68320083618164, -80.09559631347656)",1665.077917,"19,216,182",
AA,24,LGA,3697,PHL,3752,,0,E90 DH3 319,La Guardia Airport,New York,40.77719879,-73.87259674,21,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(40.77719879, -73.87259674)","(39.87189865112305, -75.24109649658203)",153.7248966,"19,216,182","6,102,434"
AA,24,LGA,3697,PIT,3570,Y,0,CRJ E75,La Guardia Airport,New York,40.77719879,-73.87259674,21,Pittsburgh International Airport,Pittsburgh,40.49150085,-80.23290253,1203,"(40.77719879, -73.87259674)","(40.49150085, -80.23290253)",538.8875245,"19,216,182","2,317,600"
AA,24,LGA,3697,RDU,3626,Y,0,ERD CR7,La Guardia Airport,New York,40.77719879,-73.87259674,21,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,"(40.77719879, -73.87259674)","(35.877601623535156, -78.7874984741211)",692.9077197,"19,216,182",
AA,24,LGA,3697,RIC,3608,Y,0,ERD,La Guardia Airport,New York,40.77719879,-73.87259674,21,Richmond International Airport,Richmond,37.50519943,-77.31970215,167,"(40.77719879, -73.87259674)","(37.50519943237305, -77.3197021484375)",469.7683973,"19,216,182","1,291,900"
AA,24,LGA,3697,ROA,4016,Y,0,ERD,La Guardia Airport,New York,40.77719879,-73.87259674,21,Roanoke__lacksburg Regional Airport,Roanoke VA,37.3255,-79.975403,1175,"(40.77719879, -73.87259674)","(37.3255, -79.975403)",652.3529292,"19,216,182",
AA,24,LGA,3697,SDF,4014,Y,0,ERD,La Guardia Airport,New York,40.77719879,-73.87259674,21,Louisville International Standiford Field,Louisville,38.1744,-85.736,501,"(40.77719879, -73.87259674)","(38.1744, -85.736)",1059.913494,"19,216,182","1,265,108"
AA,24,LGA,3697,STL,3678,Y,0,CR7,La Guardia Airport,New York,40.77719879,-73.87259674,21,St Louis Lambert International Airport,St. Louis,38.748697,-90.370003,618,"(40.77719879, -73.87259674)","(38.748697, -90.370003)",1429.259036,"19,216,182","2,803,228"
AA,24,LGA,3697,TYS,3676,Y,0,ERD,La Guardia Airport,New York,40.77719879,-73.87259674,21,McGhee Tyson Airport,Knoxville,35.81100082,-83.9940033,981,"(40.77719879, -73.87259674)","(35.81100082, -83.99400329999999)",1041.954968,"19,216,182","869,046"
AA,24,LGA,3697,XNA,4356,Y,0,CR7,La Guardia Airport,New York,40.77719879,-73.87259674,21,Northwest Arkansas Regional Airport,Bentonville,36.281898,-94.306801,1287,"(40.77719879, -73.87259674)","(36.281898, -94.30680100000001)",1845.523835,"19,216,182",
AA,24,LGB,3582,PDX,3720,Y,0,CR7,Long Beach /Daugherty Field/ Airport,Long Beach,33.81769943,-118.1520004,60,Portland International Airport,Portland,45.58869934,-122.5979996,31,"(33.81769943, -118.15200039999999)","(45.58869934, -122.59799960000001)",1360.827535,,"2,492,412"
AA,24,LGB,3582,PDX,3720,Y,0,CR7,Long Beach /Daugherty Field/ Airport,Long Beach,33.81769943,-118.1520004,60,Portland International Airport,Portland,45.58869934,-122.5979996,31,"(33.81769943, -118.15200039999999)","(45.58869934, -122.59799960000001)",1360.827535,,"538,500"
AA,24,LGB,3582,PHX,3462,,0,319,Long Beach /Daugherty Field/ Airport,Long Beach,33.81769943,-118.1520004,60,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(33.81769943, -118.15200039999999)","(33.43429946899414, -112.01200103759766)",571.2153784,,"4,948,203"
AA,24,LGB,3582,SEA,3577,Y,0,CR7,Long Beach /Daugherty Field/ Airport,Long Beach,33.81769943,-118.1520004,60,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(33.81769943, -118.15200039999999)","(47.449001, -122.308998)",1553.42719,,"3,979,845"
AA,24,LIH,3602,LAX,3484,,0,757,Lihue Airport,Lihue,21.97599983,-159.3390045,153,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(21.97599983215332, -159.33900451660156)","(33.94250107, -118.40799709999999)",4208.632891,,"13,214,799"
AA,24,LIH,3602,OAK,3453,Y,0,737,Lihue Airport,Lihue,21.97599983,-159.3390045,153,Metropolitan Oakland International Airport,Oakland,37.721298,-122.221001,9,"(21.97599983215332, -159.33900451660156)","(37.721298, -122.221001)",3954.020394,,
AA,24,LIH,3602,PHX,3462,,0,757,Lihue Airport,Lihue,21.97599983,-159.3390045,153,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(21.97599983215332, -159.33900451660156)","(33.43429946899414, -112.01200103759766)",4794.216846,,"4,948,203"
AA,24,LIH,3602,SJC,3748,Y,0,737,Lihue Airport,Lihue,21.97599983,-159.3390045,153,Norman Y. Mineta San Jose International Airport,San Jose,37.362598,-121.929001,62,"(21.97599983215332, -159.33900451660156)","(37.362598, -121.929001)",3968.541346,,"1,990,660"
AA,24,LIT,3660,CLT,3876,Y,0,CR9 CRJ,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(34.729400634799994, -92.22429656979999)","(35.2140007019043, -80.94309997558594)",1031.041193,"742,384","2,636,883"
AA,24,LIT,3660,DCA,3520,Y,0,E70,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,"(34.729400634799994, -92.22429656979999)","(38.8521, -77.037697)",1428.51092,"742,384","6,280,487"
AA,24,LIT,3660,DFW,3670,,0,M80 M83,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(34.729400634799994, -92.22429656979999)","(32.896801, -97.038002)",489.7731286,"742,384",
AA,24,LIT,3660,LGA,3697,Y,0,CR7,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,La Guardia Airport,New York,40.77719879,-73.87259674,21,"(34.729400634799994, -92.22429656979999)","(40.77719879, -73.87259674)",1746.675853,"742,384","19,216,182"
AA,24,LIT,3660,ORD,3830,Y,0,CR7 ER4,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(34.729400634799994, -92.22429656979999)","(41.9786, -87.9048)",888.5373159,"742,384","9,458,539"
AA,24,LRD,3691,DFW,3670,Y,0,ERD CRJ ER4,Laredo International Airport,Laredo,27.54380035,-99.46160126,508,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(27.543800354003906, -99.46160125732422)","(32.896801, -97.038002)",637.5740334,"276,652",
AA,24,LSE,4044,ORD,3830,Y,0,ER4 ERD,La Crosse Municipal Airport,La Crosse,43.879002,-91.256699,655,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(43.879002, -91.256699)","(41.9786, -87.9048)",345.5589697,"136,616","9,458,539"
AA,24,LYH,5753,CLT,3876,,0,DH8,Lynchburg Regional Preston Glenn Field,Lynchburg,37.3266983,-79.20040131,938,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(37.326698303222656, -79.20040130615234)","(35.2140007019043, -80.94309997558594)",281.9070537,"263,566","2,636,883"
AA,24,MAF,3652,DFW,3670,Y,0,CRJ ERD ER4,Midland International Airport,Midland,31.94249916,-102.2020035,2871,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(31.9424991607666, -102.2020034790039)","(32.896801, -97.038002)",497.0635083,"182,603",
AA,24,MAF,3652,DFW,3670,Y,0,CRJ ERD ER4,Midland International Airport,Midland,31.94249916,-102.2020035,2871,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(31.9424991607666, -102.2020034790039)","(32.896801, -97.038002)",497.0635083,"83,156",
AA,24,MCI,3458,CLT,3876,,0,319,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(39.2976, -94.713898)","(35.2140007019043, -80.94309997558594)",1301.321764,"2,157,990","2,636,883"
AA,24,MCI,3458,DCA,3520,Y,0,E75 E70,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,"(39.2976, -94.713898)","(38.8521, -77.037697)",1527.977312,"2,157,990","6,280,487"
AA,24,MCI,3458,DFW,3670,,0,M83 M80,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(39.2976, -94.713898)","(32.896801, -97.038002)",740.353848,"2,157,990",
AA,24,MCI,3458,ORD,3830,Y,0,E75 ER4 CR7 ERD,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(39.2976, -94.713898)","(41.9786, -87.9048)",648.1193912,"2,157,990","9,458,539"
AA,24,MCI,3458,PHL,3752,Y,0,E75 E70 CRJ,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(39.2976, -94.713898)","(39.87189865112305, -75.24109649658203)",1670.792066,"2,157,990","6,102,434"
AA,24,MCI,3458,PHX,3462,,0,319,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(39.2976, -94.713898)","(33.43429946899414, -112.01200103759766)",1679.681277,"2,157,990","4,948,203"
AA,24,MCI,3458,SEA,3577,Y,0,737,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(39.2976, -94.713898)","(47.449001, -122.308998)",2396.8391,"2,157,990","3,979,845"
AA,24,MCO,3878,CLT,3876,,0,321 757 767 319,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(28.429399490356445, -81.30899810791016)","(35.2140007019043, -80.94309997558594)",753.1007711,"2,608,147","2,636,883"
AA,24,MCO,3878,DCA,3520,,0,319 320,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,"(28.429399490356445, -81.30899810791016)","(38.8521, -77.037697)",1221.659377,"2,608,147","6,280,487"
AA,24,MCO,3878,DFW,3670,,0,738 M83 M80 757,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(28.429399490356445, -81.30899810791016)","(32.896801, -97.038002)",1584.796043,"2,608,147",
AA,24,MCO,3878,JFK,3797,,0,763 757,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,"(28.429399490356445, -81.30899810791016)","(40.63980103, -73.77890015)",1519.223568,"2,608,147","19,216,182"
AA,24,MCO,3878,LAX,3484,,0,757 738,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(28.429399490356445, -81.30899810791016)","(33.94250107, -118.40799709999999)",3568.989783,"2,608,147","13,214,799"
AA,24,MCO,3878,MIA,3576,,0,757 738,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Miami International Airport,Miami,25.79319954,-80.29060364,8,"(28.429399490356445, -81.30899810791016)","(25.79319953918457, -80.29060363769531)",309.0619781,"2,608,147","6,166,488"
AA,24,MCO,3878,ORD,3830,,0,738 M83 M80,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(28.429399490356445, -81.30899810791016)","(41.9786, -87.9048)",1617.43823,"2,608,147","9,458,539"
AA,24,MCO,3878,PHL,3752,,0,321 767 757 320 332,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(28.429399490356445, -81.30899810791016)","(39.87189865112305, -75.24109649658203)",1386.227462,"2,608,147","6,102,434"
AA,24,MCO,3878,PHX,3462,,0,321 320,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(28.429399490356445, -81.30899810791016)","(33.43429946899414, -112.01200103759766)",2975.131924,"2,608,147","4,948,203"
AA,24,MCO,3878,SAN,3731,Y,0,737,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,San Diego International Airport,San Diego,32.73360062,-117.1900024,17,"(28.429399490356445, -81.30899810791016)","(32.7336006165, -117.190002441)",3458.093488,"2,608,147","3,338,330"
AA,24,MCO,3878,SEA,3577,Y,0,737,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(28.429399490356445, -81.30899810791016)","(47.449001, -122.308998)",4109.912299,"2,608,147","3,979,845"
AA,24,MDT,3542,BOS,3448,,0,DH3,Harrisburg International Airport,Harrisburg,40.19350052,-76.76339722,310,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,"(40.1935005188, -76.7633972168)","(42.36429977, -71.00520325)",539.1413882,"577,941","4,873,019"
AA,24,MDT,3542,CLT,3876,,0,319 CR7 CRJ,Harrisburg International Airport,Harrisburg,40.19350052,-76.76339722,310,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(40.1935005188, -76.7633972168)","(35.2140007019043, -80.94309997558594)",664.1149566,"577,941","2,636,883"
AA,24,MDT,3542,ORD,3830,Y,0,CR7 ERD,Harrisburg International Airport,Harrisburg,40.19350052,-76.76339722,310,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(40.1935005188, -76.7633972168)","(41.9786, -87.9048)",956.177947,"577,941","9,458,539"
AA,24,MDT,3542,PHL,3752,,0,DH3,Harrisburg International Airport,Harrisburg,40.19350052,-76.76339722,310,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(40.1935005188, -76.7633972168)","(39.87189865112305, -75.24109649658203)",134.7486722,"577,941","6,102,434"
AA,24,MEM,3473,CLT,3876,,0,319 CR7,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(35.04240036010742, -89.97669982910156)","(35.2140007019043, -80.94309997558594)",823.3090901,"1,346,045","2,636,883"
AA,24,MEM,3473,DCA,3520,Y,0,CRJ,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,"(35.04240036010742, -89.97669982910156)","(38.8521, -77.037697)",1226.245913,"1,346,045","6,280,487"
AA,24,MEM,3473,DFW,3670,,0,319,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(35.04240036010742, -89.97669982910156)","(32.896801, -97.038002)",694.4261369,"1,346,045",
AA,24,MEM,3473,MIA,3576,Y,0,ER4,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,Miami International Airport,Miami,25.79319954,-80.29060364,8,"(35.04240036010742, -89.97669982910156)","(25.79319953918457, -80.29060363769531)",1383.152215,"1,346,045","6,166,488"
AA,24,MEM,3473,ORD,3830,Y,0,CR7 ER4 ERD,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(35.04240036010742, -89.97669982910156)","(41.9786, -87.9048)",790.8112588,"1,346,045","9,458,539"
AA,24,MFE,3826,DFW,3670,,0,M83 M80 319,Mc Allen Miller International Airport,Mcallen,26.17580032,-98.23860168,107,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(26.17580032, -98.23860168)","(32.896801, -97.038002)",754.0060805,,
AA,24,MFR,4101,LAX,3484,Y,0,DH4,Rogue Valley International Medford Airport,Medford,42.37419891,-122.8730011,1335,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(42.37419891357422, -122.8730010986328)","(33.94250107, -118.40799709999999)",1014.031671,"220,944","13,214,799"
AA,24,MGM,4115,CLT,3876,Y,0,CRJ,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,32.30059814,-86.39399719,221,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(32.30059814, -86.39399719)","(35.2140007019043, -80.94309997558594)",599.3912722,,"2,636,883"
AA,24,MGM,4115,DFW,3670,Y,0,ERD ER4,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,32.30059814,-86.39399719,221,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(32.30059814, -86.39399719)","(32.896801, -97.038002)",1000.953069,,
AA,24,MHK,4050,DFW,3670,Y,0,ERD ER4,Manhattan Regional Airport,Manhattan,39.14099884,-96.67079926,1057,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(39.14099884033203, -96.6707992553711)","(32.896801, -97.038002)",693.6425149,"130,285",
AA,24,MHK,4050,ORD,3830,Y,0,ERD ER4,Manhattan Regional Airport,Manhattan,39.14099884,-96.67079926,1057,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(39.14099884033203, -96.6707992553711)","(41.9786, -87.9048)",806.0101021,"130,285","9,458,539"
AA,24,MHT,4011,CLT,3876,Y,0,CR9,Manchester-Boston Regional Airport,Manchester NH,42.932598,-71.435699,266,Charlotte Douglas International Airport,Charlotte,35.2140007,-80.94309998,748,"(42.932598, -71.435699)","(35.2140007019043, -80.94309997558594)",1186.382328,,"2,636,883"
